ID,age,car_type,Loanamount,Deposit,area,APR,application_outcome,Funded,Loanamount_Grouped,Deposit_Grouped,Age_Grouped,Net_Exposure,funded_flag,approved_flag
4957,33,SUV,6192.0,3430.0,rural,0.0,declined,N/A,"4,800-7,199","3,000-3,599",31-35,2762.0,0,0
4298,35,Saloon,5468.0,3431.0,rural,0.2,approved,No,"4,800-7,199","3,000-3,599",31-35,2037.0,0,1
6756,40,Saloon,7607.0,3431.0,urban,0.15,approved,Yes,"7,200-9,599","3,000-3,599",36-40,4176.0,1,1
649,41,Convertible,10761.0,3431.0,urban,0.05,approved,Yes,"9,600-11,999","3,000-3,599",41-45,7330.0,1,1
6194,61,Saloon,3926.0,3431.0,rural,0.15,approved,Yes,"<4,800","3,000-3,599",61-65,495.0,1,1
9097,59,Saloon,4737.0,3432.0,urban,0.15,approved,No,"<4,800","3,000-3,599",56-60,1305.0,0,1
6344,32,SUV,4572.0,3433.0,rural,0.1,approved,No,"<4,800","3,000-3,599",31-35,1139.0,0,1
8079,38,Saloon,5625.0,3433.0,urban,0.15,approved,Yes,"4,800-7,199","3,000-3,599",36-40,2192.0,1,1
5860,64,Saloon,8523.0,3434.0,rural,0.15,approved,No,"7,200-9,599","3,000-3,599",61-65,5089.0,0,1
4402,18,SUV,12178.0,3435.0,rural,0.1,approved,No,"12,000-14,399","3,000-3,599",18-20,8743.0,0,1
7420,21,Saloon,11955.0,3437.0,urban,0.0,declined,N/A,"9,600-11,999","3,000-3,599",21-25,8518.0,0,0
3810,28,SUV,17308.0,3437.0,rural,0.25,approved,Yes,"16,800-19,199","3,000-3,599",26-30,13871.0,1,1
4232,23,SUV,11174.0,3438.0,rural,0.1,approved,Yes,"9,600-11,999","3,000-3,599",21-25,7736.0,1,1
9464,47,Convertible,24280.0,3438.0,urban,0.2,approved,Yes,">=24,000","3,000-3,599",46-50,20842.0,1,1
7749,52,SUV,12059.0,3438.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",51-55,8621.0,0,0
6074,44,Saloon,6972.0,3439.0,urban,0.15,approved,Yes,"4,800-7,199","3,000-3,599",41-45,3533.0,1,1
316,51,SUV,9753.0,3439.0,urban,0.25,approved,Yes,"9,600-11,999","3,000-3,599",51-55,6314.0,1,1
8662,31,SUV,15381.0,3440.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",31-35,11941.0,0,0
1413,47,SUV,16732.0,3440.0,rural,0.0,declined,N/A,"14,400-16,799","3,000-3,599",46-50,13292.0,0,0
1269,54,Saloon,4042.0,3440.0,urban,0.0,declined,N/A,"<4,800","3,000-3,599",51-55,602.0,0,0
8630,55,SUV,18655.0,3442.0,urban,0.15,approved,No,"16,800-19,199","3,000-3,599",51-55,15213.0,0,1
8169,19,Convertible,25658.0,3444.0,rural,0.2,approved,Yes,">=24,000","3,000-3,599",18-20,22214.0,1,1
2730,58,SUV,7803.0,3444.0,rural,0.25,approved,No,"7,200-9,599","3,000-3,599",56-60,4359.0,0,1
6467,33,Convertible,14389.0,3445.0,urban,0.05,approved,No,"12,000-14,399","3,000-3,599",31-35,10944.0,0,1
5062,61,SUV,15131.0,3445.0,rural,0.15,approved,No,"14,400-16,799","3,000-3,599",61-65,11686.0,0,1
4931,22,SUV,19777.0,3446.0,urban,0.15,approved,No,"19,200-21,599","3,000-3,599",21-25,16331.0,0,1
5769,24,Saloon,12950.0,3447.0,urban,0.15,approved,Yes,"12,000-14,399","3,000-3,599",21-25,9503.0,1,1
1185,25,SUV,19136.0,3447.0,urban,0.2,approved,No,"16,800-19,199","3,000-3,599",21-25,15689.0,0,1
4181,34,Convertible,24858.0,3447.0,urban,0.0,declined,N/A,">=24,000","3,000-3,599",31-35,21411.0,0,0
1013,49,SUV,10668.0,3447.0,rural,0.1,approved,Yes,"9,600-11,999","3,000-3,599",46-50,7221.0,1,1
9150,46,Saloon,6137.0,3450.0,urban,0.15,approved,Yes,"4,800-7,199","3,000-3,599",46-50,2687.0,1,1
9523,61,Convertible,24860.0,3450.0,urban,0.05,approved,No,">=24,000","3,000-3,599",61-65,21410.0,0,1
4674,39,Convertible,20964.0,3451.0,urban,0.05,approved,No,"19,200-21,599","3,000-3,599",36-40,17513.0,0,1
4448,27,Convertible,9390.0,3452.0,rural,0.0,declined,N/A,"7,200-9,599","3,000-3,599",26-30,5938.0,0,0
9448,45,Saloon,12723.0,3452.0,rural,0.15,approved,Yes,"12,000-14,399","3,000-3,599",41-45,9271.0,1,1
5159,60,Saloon,6616.0,3453.0,urban,0.15,approved,Yes,"4,800-7,199","3,000-3,599",56-60,3163.0,1,1
4201,45,Convertible,18234.0,3456.0,rural,0.15,approved,No,"16,800-19,199","3,000-3,599",41-45,14778.0,0,1
255,63,Convertible,14229.0,3457.0,rural,0.2,approved,No,"12,000-14,399","3,000-3,599",61-65,10772.0,0,1
4588,65,Convertible,21521.0,3457.0,rural,0.2,approved,No,"19,200-21,599","3,000-3,599",61-65,18064.0,0,1
8282,37,Convertible,15403.0,3458.0,urban,0.15,approved,Yes,"14,400-16,799","3,000-3,599",36-40,11945.0,1,1
7843,41,SUV,8558.0,3458.0,rural,0.05,approved,Yes,"7,200-9,599","3,000-3,599",41-45,5100.0,1,1
7784,46,SUV,11511.0,3459.0,rural,0.1,approved,No,"9,600-11,999","3,000-3,599",46-50,8052.0,0,1
4284,21,Convertible,19549.0,3461.0,rural,0.0,declined,N/A,"19,200-21,599","3,000-3,599",21-25,16088.0,0,0
4263,25,Saloon,10529.0,3463.0,urban,0.0,declined,N/A,"9,600-11,999","3,000-3,599",21-25,7066.0,0,0
4055,52,Convertible,14165.0,3463.0,rural,0.05,approved,No,"12,000-14,399","3,000-3,599",51-55,10702.0,0,1
7102,34,SUV,6671.0,3464.0,rural,0.25,approved,Yes,"4,800-7,199","3,000-3,599",31-35,3207.0,1,1
417,57,Saloon,12128.0,3465.0,rural,0.15,approved,Yes,"12,000-14,399","3,000-3,599",56-60,8663.0,1,1
140,37,Saloon,7345.0,3466.0,urban,0.15,approved,No,"7,200-9,599","3,000-3,599",36-40,3879.0,0,1
6599,50,Convertible,21862.0,3466.0,urban,0.15,approved,No,"21,600-23,999","3,000-3,599",46-50,18396.0,0,1
7530,38,Convertible,22549.0,3467.0,rural,0.0,declined,N/A,"21,600-23,999","3,000-3,599",36-40,19082.0,0,0
7210,60,SUV,3858.0,3467.0,rural,0.1,approved,Yes,"<4,800","3,000-3,599",56-60,391.0,1,1
5655,38,Convertible,12371.0,3471.0,urban,0.1,approved,Yes,"12,000-14,399","3,000-3,599",36-40,8900.0,1,1
7363,48,Convertible,7929.0,3471.0,urban,0.2,approved,No,"7,200-9,599","3,000-3,599",46-50,4458.0,0,1
814,59,SUV,9494.0,3473.0,urban,0.2,approved,No,"7,200-9,599","3,000-3,599",56-60,6021.0,0,1
9712,22,SUV,19296.0,3474.0,urban,0.0,declined,N/A,"19,200-21,599","3,000-3,599",21-25,15822.0,0,0
6294,27,SUV,5638.0,3474.0,rural,0.0,declined,N/A,"4,800-7,199","3,000-3,599",26-30,2164.0,0,0
6016,35,SUV,3478.0,3474.0,urban,0.05,approved,Yes,"<4,800","3,000-3,599",31-35,4.0,1,1
6118,41,Saloon,8055.0,3474.0,urban,0.15,approved,No,"7,200-9,599","3,000-3,599",41-45,4581.0,0,1
6935,49,SUV,4330.0,3474.0,rural,0.1,approved,No,"<4,800","3,000-3,599",46-50,856.0,0,1
4795,60,SUV,14064.0,3474.0,urban,0.25,approved,Yes,"12,000-14,399","3,000-3,599",56-60,10590.0,1,1
7264,42,SUV,18734.0,3476.0,urban,0.2,approved,Yes,"16,800-19,199","3,000-3,599",41-45,15258.0,1,1
1728,51,Convertible,17954.0,3476.0,urban,0.2,approved,Yes,"16,800-19,199","3,000-3,599",51-55,14478.0,1,1
167,36,Convertible,18805.0,3478.0,urban,0.1,approved,No,"16,800-19,199","3,000-3,599",36-40,15327.0,0,1
9784,18,SUV,6436.0,3479.0,rural,0.25,approved,No,"4,800-7,199","3,000-3,599",18-20,2957.0,0,1
6615,25,Saloon,8387.0,3479.0,urban,0.0,declined,N/A,"7,200-9,599","3,000-3,599",21-25,4908.0,0,0
4527,38,Saloon,13765.0,3479.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",36-40,10286.0,0,0
323,20,Saloon,11573.0,3480.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",18-20,8093.0,0,0
5409,35,Convertible,11553.0,3480.0,rural,0.1,approved,No,"9,600-11,999","3,000-3,599",31-35,8073.0,0,1
3088,58,Convertible,11335.0,3480.0,rural,0.2,approved,Yes,"9,600-11,999","3,000-3,599",56-60,7855.0,1,1
6424,53,SUV,17670.0,3482.0,rural,0.0,declined,N/A,"16,800-19,199","3,000-3,599",51-55,14188.0,0,0
7343,20,Convertible,13496.0,3483.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",18-20,10013.0,0,0
3940,40,SUV,12690.0,3483.0,urban,0.15,approved,No,"12,000-14,399","3,000-3,599",36-40,9207.0,0,1
3847,29,Convertible,13451.0,3484.0,rural,0.05,approved,No,"12,000-14,399","3,000-3,599",26-30,9967.0,0,1
4387,24,Saloon,5185.0,3485.0,urban,0.0,declined,N/A,"4,800-7,199","3,000-3,599",21-25,1700.0,0,0
7476,48,Convertible,19263.0,3485.0,rural,0.1,approved,No,"19,200-21,599","3,000-3,599",46-50,15778.0,0,1
279,53,Convertible,20629.0,3485.0,rural,0.05,approved,No,"19,200-21,599","3,000-3,599",51-55,17144.0,0,1
7199,63,Convertible,22900.0,3485.0,urban,0.05,approved,No,"21,600-23,999","3,000-3,599",61-65,19415.0,0,1
5896,42,Saloon,14570.0,3486.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",41-45,11084.0,0,0
6170,49,Convertible,14649.0,3486.0,urban,0.05,approved,No,"14,400-16,799","3,000-3,599",46-50,11163.0,0,1
1283,52,SUV,18688.0,3486.0,urban,0.1,approved,Yes,"16,800-19,199","3,000-3,599",51-55,15202.0,1,1
7461,21,Saloon,9820.0,3487.0,rural,0.25,approved,No,"9,600-11,999","3,000-3,599",21-25,6333.0,0,1
176,37,Convertible,9570.0,3487.0,rural,0.1,approved,No,"7,200-9,599","3,000-3,599",36-40,6083.0,0,1
6594,53,SUV,13284.0,3487.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",51-55,9797.0,0,0
3479,32,SUV,17526.0,3489.0,rural,0.15,approved,Yes,"16,800-19,199","3,000-3,599",31-35,14037.0,1,1
5234,65,Convertible,25111.0,3489.0,rural,0.0,declined,N/A,">=24,000","3,000-3,599",61-65,21622.0,0,0
8849,20,Saloon,5550.0,3490.0,rural,0.2,approved,Yes,"4,800-7,199","3,000-3,599",18-20,2060.0,1,1
4053,41,Saloon,7439.0,3490.0,urban,0.25,approved,Yes,"7,200-9,599","3,000-3,599",41-45,3949.0,1,1
3534,48,SUV,17858.0,3490.0,urban,0.05,approved,No,"16,800-19,199","3,000-3,599",46-50,14368.0,0,1
1286,33,SUV,11212.0,3492.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",31-35,7720.0,0,0
4983,64,SUV,19268.0,3494.0,rural,0.0,declined,N/A,"19,200-21,599","3,000-3,599",61-65,15774.0,0,0
1604,28,Convertible,13859.0,3496.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",26-30,10363.0,0,0
4944,43,SUV,10046.0,3496.0,rural,0.25,approved,Yes,"9,600-11,999","3,000-3,599",41-45,6550.0,1,1
8491,25,Convertible,22605.0,3497.0,rural,0.15,approved,No,"21,600-23,999","3,000-3,599",21-25,19108.0,0,1
6090,52,Convertible,22341.0,3497.0,urban,0.05,approved,Yes,"21,600-23,999","3,000-3,599",51-55,18844.0,1,1
373,28,Saloon,11857.0,3498.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",26-30,8359.0,0,0
8557,43,Saloon,13487.0,3498.0,rural,0.15,approved,Yes,"12,000-14,399","3,000-3,599",41-45,9989.0,1,1
246,31,SUV,15215.0,3499.0,urban,0.25,approved,Yes,"14,400-16,799","3,000-3,599",31-35,11716.0,1,1
6937,58,Convertible,21713.0,3499.0,rural,0.2,approved,No,"21,600-23,999","3,000-3,599",56-60,18214.0,0,1
5941,44,SUV,16186.0,3501.0,urban,0.1,approved,Yes,"14,400-16,799","3,000-3,599",41-45,12685.0,1,1
7799,41,Convertible,15382.0,3502.0,urban,0.2,approved,Yes,"14,400-16,799","3,000-3,599",41-45,11880.0,1,1
9739,51,Saloon,3684.0,3502.0,urban,0.15,approved,Yes,"<4,800","3,000-3,599",51-55,182.0,1,1
3444,22,SUV,6844.0,3503.0,rural,0.0,declined,N/A,"4,800-7,199","3,000-3,599",21-25,3341.0,0,0
9358,39,Convertible,8235.0,3503.0,rural,0.05,approved,Yes,"7,200-9,599","3,000-3,599",36-40,4732.0,1,1
612,41,SUV,17333.0,3503.0,urban,0.05,approved,No,"16,800-19,199","3,000-3,599",41-45,13830.0,0,1
3140,25,Saloon,4300.0,3504.0,rural,0.0,declined,N/A,"<4,800","3,000-3,599",21-25,796.0,0,0
7859,54,SUV,14310.0,3504.0,urban,0.15,approved,Yes,"12,000-14,399","3,000-3,599",51-55,10806.0,1,1
9366,58,Convertible,23133.0,3504.0,rural,0.15,approved,Yes,"21,600-23,999","3,000-3,599",56-60,19629.0,1,1
7435,24,SUV,15584.0,3506.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",21-25,12078.0,0,0
7486,42,Saloon,12053.0,3506.0,rural,0.25,approved,No,"12,000-14,399","3,000-3,599",41-45,8547.0,0,1
7475,44,Saloon,8268.0,3507.0,rural,0.15,approved,No,"7,200-9,599","3,000-3,599",41-45,4761.0,0,1
7732,53,SUV,19908.0,3507.0,urban,0.05,approved,No,"19,200-21,599","3,000-3,599",51-55,16401.0,0,1
7196,57,SUV,3604.0,3508.0,urban,0.0,declined,N/A,"<4,800","3,000-3,599",56-60,96.0,0,0
6027,63,Convertible,19501.0,3509.0,rural,0.1,approved,No,"19,200-21,599","3,000-3,599",61-65,15992.0,0,1
7747,24,SUV,17544.0,3510.0,urban,0.0,declined,N/A,"16,800-19,199","3,000-3,599",21-25,14034.0,0,0
4553,56,Convertible,9462.0,3510.0,rural,0.1,approved,No,"7,200-9,599","3,000-3,599",56-60,5952.0,0,1
5197,60,Convertible,14994.0,3510.0,rural,0.05,approved,No,"14,400-16,799","3,000-3,599",56-60,11484.0,0,1
7122,21,SUV,7442.0,3512.0,urban,0.2,approved,Yes,"7,200-9,599","3,000-3,599",21-25,3930.0,1,1
2923,52,Convertible,25272.0,3515.0,urban,0.2,approved,No,">=24,000","3,000-3,599",51-55,21757.0,0,1
7515,56,Saloon,5313.0,3515.0,rural,0.15,approved,No,"4,800-7,199","3,000-3,599",56-60,1798.0,0,1
6395,32,SUV,8513.0,3516.0,urban,0.0,declined,N/A,"7,200-9,599","3,000-3,599",31-35,4997.0,0,0
9070,55,Saloon,13626.0,3516.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",51-55,10110.0,0,0
2644,63,Convertible,11845.0,3516.0,urban,0.05,approved,No,"9,600-11,999","3,000-3,599",61-65,8329.0,0,1
884,41,SUV,5071.0,3517.0,urban,0.05,approved,No,"4,800-7,199","3,000-3,599",41-45,1554.0,0,1
9808,58,Saloon,8879.0,3518.0,rural,0.15,approved,No,"7,200-9,599","3,000-3,599",56-60,5361.0,0,1
1562,38,Convertible,25960.0,3519.0,rural,0.0,declined,N/A,">=24,000","3,000-3,599",36-40,22441.0,0,0
7275,65,Convertible,20816.0,3519.0,rural,0.0,declined,N/A,"19,200-21,599","3,000-3,599",61-65,17297.0,0,0
9138,39,Saloon,6453.0,3520.0,urban,0.15,approved,Yes,"4,800-7,199","3,000-3,599",36-40,2933.0,1,1
4434,59,SUV,7006.0,3520.0,rural,0.1,approved,No,"4,800-7,199","3,000-3,599",56-60,3486.0,0,1
9806,57,SUV,11529.0,3521.0,rural,0.05,approved,Yes,"9,600-11,999","3,000-3,599",56-60,8008.0,1,1
3580,35,Saloon,7956.0,3524.0,urban,0.0,declined,N/A,"7,200-9,599","3,000-3,599",31-35,4432.0,0,0
638,52,Convertible,14509.0,3524.0,rural,0.2,approved,Yes,"14,400-16,799","3,000-3,599",51-55,10985.0,1,1
1663,21,Saloon,14220.0,3525.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",21-25,10695.0,0,0
3375,44,Saloon,13296.0,3525.0,rural,0.2,approved,No,"12,000-14,399","3,000-3,599",41-45,9771.0,0,1
1512,27,Convertible,12781.0,3526.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",26-30,9255.0,0,0
9852,33,SUV,13893.0,3526.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",31-35,10367.0,0,0
2938,39,Saloon,16307.0,3527.0,rural,0.25,approved,No,"14,400-16,799","3,000-3,599",36-40,12780.0,0,1
2739,54,Convertible,19941.0,3527.0,rural,0.1,approved,No,"19,200-21,599","3,000-3,599",51-55,16414.0,0,1
9149,61,Convertible,9412.0,3527.0,urban,0.2,approved,Yes,"7,200-9,599","3,000-3,599",61-65,5885.0,1,1
3659,47,Saloon,12511.0,3528.0,urban,0.15,approved,No,"12,000-14,399","3,000-3,599",46-50,8983.0,0,1
5543,18,Convertible,22174.0,3529.0,rural,0.2,approved,Yes,"21,600-23,999","3,000-3,599",18-20,18645.0,1,1
1377,37,SUV,19544.0,3529.0,rural,0.2,approved,No,"19,200-21,599","3,000-3,599",36-40,16015.0,0,1
6927,40,Convertible,22904.0,3530.0,urban,0.0,declined,N/A,"21,600-23,999","3,000-3,599",36-40,19374.0,0,0
3635,51,Convertible,22167.0,3530.0,urban,0.05,approved,Yes,"21,600-23,999","3,000-3,599",51-55,18637.0,1,1
4855,36,SUV,10819.0,3531.0,urban,0.25,approved,Yes,"9,600-11,999","3,000-3,599",36-40,7288.0,1,1
970,61,SUV,14992.0,3531.0,rural,0.25,approved,No,"14,400-16,799","3,000-3,599",61-65,11461.0,0,1
631,65,Convertible,19172.0,3533.0,rural,0.0,declined,N/A,"16,800-19,199","3,000-3,599",61-65,15639.0,0,0
8666,27,Convertible,12599.0,3534.0,rural,0.1,approved,Yes,"12,000-14,399","3,000-3,599",26-30,9065.0,1,1
9837,58,Convertible,9808.0,3535.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",56-60,6273.0,0,0
1277,34,Convertible,12110.0,3536.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",31-35,8574.0,0,0
8156,35,Saloon,10145.0,3538.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",31-35,6607.0,0,0
4443,43,Convertible,12117.0,3538.0,rural,0.0,declined,N/A,"12,000-14,399","3,000-3,599",41-45,8579.0,0,0
537,50,SUV,15962.0,3538.0,rural,0.2,approved,No,"14,400-16,799","3,000-3,599",46-50,12424.0,0,1
4618,21,Saloon,10775.0,3539.0,urban,0.25,approved,No,"9,600-11,999","3,000-3,599",21-25,7236.0,0,1
928,55,SUV,17999.0,3541.0,urban,0.15,approved,Yes,"16,800-19,199","3,000-3,599",51-55,14458.0,1,1
3215,41,Saloon,14843.0,3543.0,rural,0.25,approved,Yes,"14,400-16,799","3,000-3,599",41-45,11300.0,1,1
4490,58,Saloon,11401.0,3543.0,urban,0.15,approved,No,"9,600-11,999","3,000-3,599",56-60,7858.0,0,1
7966,23,SUV,18481.0,3545.0,rural,0.0,declined,N/A,"16,800-19,199","3,000-3,599",21-25,14936.0,0,0
4568,29,SUV,13654.0,3546.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",26-30,10108.0,0,0
2624,33,SUV,18994.0,3546.0,urban,0.15,approved,Yes,"16,800-19,199","3,000-3,599",31-35,15448.0,1,1
5392,47,SUV,7040.0,3546.0,rural,0.15,approved,No,"4,800-7,199","3,000-3,599",46-50,3494.0,0,1
5033,23,Convertible,13194.0,3549.0,rural,0.25,approved,No,"12,000-14,399","3,000-3,599",21-25,9645.0,0,1
2525,24,Convertible,14086.0,3550.0,urban,0.05,approved,No,"12,000-14,399","3,000-3,599",21-25,10536.0,0,1
7031,31,Convertible,9796.0,3550.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",31-35,6246.0,0,0
7676,37,Saloon,11181.0,3554.0,rural,0.0,declined,N/A,"9,600-11,999","3,000-3,599",36-40,7627.0,0,0
8529,52,SUV,18012.0,3555.0,rural,0.2,approved,No,"16,800-19,199","3,000-3,599",51-55,14457.0,0,1
2468,36,Saloon,9566.0,3556.0,urban,0.15,approved,No,"7,200-9,599","3,000-3,599",36-40,6010.0,0,1
3433,52,Convertible,23526.0,3556.0,urban,0.1,approved,No,"21,600-23,999","3,000-3,599",51-55,19970.0,0,1
5101,42,SUV,11930.0,3557.0,urban,0.15,approved,No,"9,600-11,999","3,000-3,599",41-45,8373.0,0,1
8845,46,Convertible,21539.0,3557.0,rural,0.1,approved,No,"19,200-21,599","3,000-3,599",46-50,17982.0,0,1
1008,19,Convertible,15807.0,3558.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",18-20,12249.0,0,0
2514,51,Convertible,24410.0,3558.0,rural,0.05,approved,Yes,">=24,000","3,000-3,599",51-55,20852.0,1,1
9895,31,Saloon,8955.0,3559.0,rural,0.0,declined,N/A,"7,200-9,599","3,000-3,599",31-35,5396.0,0,0
9932,33,SUV,3622.0,3560.0,rural,0.05,approved,No,"<4,800","3,000-3,599",31-35,62.0,0,1
6730,22,Convertible,12727.0,3561.0,urban,0.1,approved,Yes,"12,000-14,399","3,000-3,599",21-25,9166.0,1,1
529,21,Saloon,14624.0,3562.0,urban,0.15,approved,Yes,"14,400-16,799","3,000-3,599",21-25,11062.0,1,1
8854,65,Convertible,19725.0,3562.0,urban,0.1,approved,Yes,"19,200-21,599","3,000-3,599",61-65,16163.0,1,1
2594,20,Saloon,10435.0,3563.0,urban,0.15,approved,No,"9,600-11,999","3,000-3,599",18-20,6872.0,0,1
7148,46,Convertible,25443.0,3564.0,urban,0.1,approved,Yes,">=24,000","3,000-3,599",46-50,21879.0,1,1
1677,42,Convertible,22222.0,3565.0,urban,0.0,declined,N/A,"21,600-23,999","3,000-3,599",41-45,18657.0,0,0
4960,59,Convertible,8744.0,3565.0,urban,0.1,approved,Yes,"7,200-9,599","3,000-3,599",56-60,5179.0,1,1
5601,63,SUV,19725.0,3566.0,urban,0.15,approved,No,"19,200-21,599","3,000-3,599",61-65,16159.0,0,1
6841,22,Convertible,10470.0,3567.0,rural,0.1,approved,Yes,"9,600-11,999","3,000-3,599",21-25,6903.0,1,1
5921,22,Convertible,8584.0,3568.0,rural,0.0,declined,N/A,"7,200-9,599","3,000-3,599",21-25,5016.0,0,0
6659,59,SUV,6513.0,3568.0,urban,0.05,approved,Yes,"4,800-7,199","3,000-3,599",56-60,2945.0,1,1
4925,30,Convertible,24701.0,3569.0,rural,0.0,declined,N/A,">=24,000","3,000-3,599",26-30,21132.0,0,0
7377,55,SUV,5015.0,3569.0,urban,0.0,declined,N/A,"4,800-7,199","3,000-3,599",51-55,1446.0,0,0
9453,30,Convertible,16146.0,3570.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",26-30,12576.0,0,0
9458,42,SUV,7550.0,3570.0,urban,0.15,approved,Yes,"7,200-9,599","3,000-3,599",41-45,3980.0,1,1
8047,29,SUV,4148.0,3571.0,urban,0.0,declined,N/A,"<4,800","3,000-3,599",26-30,577.0,0,0
5190,59,Saloon,5185.0,3571.0,rural,0.15,approved,Yes,"4,800-7,199","3,000-3,599",56-60,1614.0,1,1
1319,23,SUV,17954.0,3577.0,rural,0.2,approved,Yes,"16,800-19,199","3,000-3,599",21-25,14377.0,1,1
5137,50,SUV,12013.0,3577.0,urban,0.0,declined,N/A,"12,000-14,399","3,000-3,599",46-50,8436.0,0,0
9983,55,Convertible,13045.0,3577.0,rural,0.1,approved,No,"12,000-14,399","3,000-3,599",51-55,9468.0,0,1
9633,64,Convertible,9459.0,3577.0,urban,0.2,approved,Yes,"7,200-9,599","3,000-3,599",61-65,5882.0,1,1
2528,25,Saloon,4032.0,3578.0,urban,0.15,approved,No,"<4,800","3,000-3,599",21-25,454.0,0,1
9482,55,SUV,6748.0,3578.0,urban,0.25,approved,Yes,"4,800-7,199","3,000-3,599",51-55,3170.0,1,1
3067,35,Convertible,25416.0,3579.0,urban,0.0,declined,N/A,">=24,000","3,000-3,599",31-35,21837.0,0,0
6976,42,SUV,5399.0,3579.0,urban,0.25,approved,Yes,"4,800-7,199","3,000-3,599",41-45,1820.0,1,1
4913,51,Convertible,21786.0,3580.0,urban,0.15,approved,Yes,"21,600-23,999","3,000-3,599",51-55,18206.0,1,1
6472,23,Convertible,23030.0,3582.0,urban,0.0,declined,N/A,"21,600-23,999","3,000-3,599",21-25,19448.0,0,0
3225,19,SUV,4930.0,3583.0,urban,0.1,approved,No,"4,800-7,199","3,000-3,599",18-20,1347.0,0,1
8180,47,SUV,7577.0,3583.0,urban,0.05,approved,No,"7,200-9,599","3,000-3,599",46-50,3994.0,0,1
5233,28,SUV,6625.0,3584.0,rural,0.0,declined,N/A,"4,800-7,199","3,000-3,599",26-30,3041.0,0,0
2532,35,Convertible,23034.0,3584.0,rural,0.0,declined,N/A,"21,600-23,999","3,000-3,599",31-35,19450.0,0,0
1346,39,SUV,8300.0,3584.0,rural,0.05,approved,Yes,"7,200-9,599","3,000-3,599",36-40,4716.0,1,1
9090,21,SUV,15141.0,3585.0,urban,0.0,declined,N/A,"14,400-16,799","3,000-3,599",21-25,11556.0,0,0
6454,25,Convertible,10107.0,3586.0,urban,0.2,approved,Yes,"9,600-11,999","3,000-3,599",21-25,6521.0,1,1
1276,47,Saloon,10038.0,3586.0,urban,0.0,declined,N/A,"9,600-11,999","3,000-3,599",46-50,6452.0,0,0
4632,52,SUV,7413.0,3586.0,rural,0.15,approved,No,"7,200-9,599","3,000-3,599",51-55,3827.0,0,1
7918,60,Convertible,13219.0,3586.0,rural,0.1,approved,No,"12,000-14,399","3,000-3,599",56-60,9633.0,0,1
8904,18,Saloon,11613.0,3587.0,rural,0.15,approved,Yes,"9,600-11,999","3,000-3,599",18-20,8026.0,1,1
724,25,SUV,6428.0,3587.0,rural,0.25,approved,Yes,"4,800-7,199","3,000-3,599",21-25,2841.0,1,1
846,63,SUV,18859.0,3587.0,urban,0.05,approved,No,"16,800-19,199","3,000-3,599",61-65,15272.0,0,1
7294,41,Convertible,17025.0,3588.0,urban,0.0,declined,N/A,"16,800-19,199","3,000-3,599",41-45,13437.0,0,0
235,19,Convertible,21079.0,3591.0,urban,0.0,declined,N/A,"19,200-21,599","3,000-3,599",18-20,17488.0,0,0
3359,32,Convertible,16566.0,3591.0,rural,0.1,approved,Yes,"14,400-16,799","3,000-3,599",31-35,12975.0,1,1
5070,65,SUV,4727.0,3591.0,urban,0.05,approved,No,"<4,800","3,000-3,599",61-65,1136.0,0,1
9281,18,SUV,17547.0,3592.0,urban,0.2,approved,No,"16,800-19,199","3,000-3,599",18-20,13955.0,0,1
1627,32,Convertible,23734.0,3592.0,rural,0.0,declined,N/A,"21,600-23,999","3,000-3,599",31-35,20142.0,0,0
6943,46,Convertible,21710.0,3592.0,urban,0.1,approved,No,"21,600-23,999","3,000-3,599",46-50,18118.0,0,1
8645,47,Saloon,4582.0,3593.0,urban,0.15,approved,Yes,"<4,800","3,000-3,599",46-50,989.0,1,1
8713,33,Convertible,24344.0,3594.0,rural,0.0,declined,N/A,">=24,000","3,000-3,599",31-35,20750.0,0,0
5130,47,Convertible,20052.0,3594.0,urban,0.1,approved,No,"19,200-21,599","3,000-3,599",46-50,16458.0,0,1
